SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
NAVAL INFORMATION RESEARCH FOUNDATION - NAVAL INFORMATION RESEARCH FOUNDATION (J09CA105200,T0603784808,MILITARY CLEANUP SITE,OPEN - INACTIVE,3202 E. FOOTHILL BLVD,PASADENA,34.148914,-118.084248
NAVAL INFORMATION RESEARCH FOUNDATION - NAVAL INFORMATION RESEARCH FOUNDATION (J09CA105200),DOD100348800,MILITARY CLEANUP SITE,OPEN - INACTIVE,3202 E. FOOTHILL BLVD,PASADENA,34.148914,-118.084248
"NAVAL SUPPLY CENTER, OAKLAND - NAVAL SUPPLY CENTER OAKLAND",T0601391703,MILITARY UST SITE,OPEN - SITE ASSESSMENT,BLDG 6 MAIN RD,OAKLAND,37.80220967,-122.3155621
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC 331EAST 331E",T0607592080,MILITARY UST SITE,COMPLETED - CASE CLOSED,331 4TH STREET,OAKLAND,37.82792753,-122.3193144
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC 331SOUTH 331S",T0607592081,MILITARY UST SITE,COMPLETED - CASE CLOSED,331 H STREET,OAKLAND,37.80322584,-122.3202005
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC 833 1 THROUGH 7",T0607592082,MILITARY UST SITE,COMPLETED - CASE CLOSED,1749 MIDDLE HARBOR ROAD,OAKLAND,37.79885493,-122.3068312
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC 842-1 & 2",T0608592083,MILITARY UST SITE,COMPLETED - CASE CLOSED,1200 12TH STREET,OAKLAND,37.79712682,-122.3089395
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC 845-1 & 2",T0600192493,MILITARY UST SITE,COMPLETED - CASE CLOSED,1300 13TH STREET,OAKLAND,37.79704705,-122.3078464
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC TANK 750-1 & 2",T0600175990,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 750 BUILDING 750 TANKS 1 & 2,OAKLAND,37.7966742,-122.3128253
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC UST 331N",T0607592078,MILITARY UST SITE,COMPLETED - CASE CLOSED,350 ON G STREET BETWEEN 3RD STREET AND 4TH S,OAKLAND,37.8036936,-122.319549
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC UST 334-1-2",T0607592079,MILITARY UST SITE,COMPLETED - CASE CLOSED,300 ON 3RD STREET BETWEEN G STREET AND H STR,OAKLAND,37.8036107,-122.3202106
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC UST 512W",T0604192077,MILITARY UST SITE,COMPLETED - CASE CLOSED,500 CORNER OF 5TH AND C,OAKLAND,37.8049977,-122.2992864
"NAVAL SUPPLY CENTER, OAKLAND - OAKLAND FISC UST SITE 211-1,2,3",T0600192076,MILITARY UST SITE,COMPLETED - CASE CLOSED,300 3RD STREET NEAR CORNER OF B STREET,OAKLAND,37.807748,-122.320256
"NAVY CAMP, UPPER LAKE DISTRICT",T10000005255,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,18 N 50 RD,MENDOCINO NATIONAL FOREST,39.44224578,-122.9578635
NEW PUBLIC WORKS GAS STATION DIESEL FILL SUMP,T10000002182,MILITARY UST SITE,COMPLETED - CASE CLOSED,02313 BULLARD ROAD,CHINA LAKE,35.65440203,-117.6654625
NIKE BATTERY 29 - NIKE BATTERY 29,T0603717588,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,SITE STREET,BREA,33.935984,-117.903542
NIKE BATTERY 29 - NIKE BATTERY 29,DOD100338300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SITE STREET,BREA,33.9403311,-117.9027387
"NIKE BATTERY 91, ANGEL ISLAND - NIKE BATTERY 91, ANGEL ISLAND (J09CA094300)",T0604171392,MILITARY CLEANUP SITE,OPEN - INACTIVE,318 P.O. BOX,TIBURON,37.856152,-122.422886
"NIKE BATTERY 93, SF (J09CA094400) - AOI 1    S-112 ELECTRICAL POWER PLANT UST",T10000006071,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH ROAD,SAN RAFAEL,38.02361439,-122.5189881
"NIKE BATTERY 93, SF (J09CA094400) - AOI 10  S-411 ELECTRICAL POWER PLANT AST",T10000006082,MILITARY CLEANUP SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH RD,SAN RAFAEL,38.0205379,-122.5249319
"NIKE BATTERY 93, SF (J09CA094400) - AOI 2 - S-131  MISSILE ASSEMBLY AND TEST  BUILDING",T10000006073,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH ROAD,SAN RAFAEL,38.02358058,-122.5179582
"NIKE BATTERY 93, SF (J09CA094400) - AOI 3  S-158  READY ROOM UST",T10000006075,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,291 SMITH RANCH  RD,SAN RAFAEL,38.0243,-122.5201
"NIKE BATTERY 93, SF (J09CA094400) - AOI 4  S-216  ADMINISTRATIVE AREA",T10000006076,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH RD,SAN RAFAEL,38.0249,-122.523
"NIKE BATTERY 93, SF (J09CA094400) - AOI 5  S-217 UST, ADMINISTRATIVE AREA",T10000006077,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH RD,SAN RAFAEL,38.02535,-122.5232
"NIKE BATTERY 93, SF (J09CA094400) - AOI 6  S-218 UST (AND FUEL LINE), ADMINISTRATIVE AREA",T10000006078,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH RD,SAN RAFAEL,38.0205379,-122.5249319
"NIKE BATTERY 93, SF (J09CA094400) - AOI 7   S-219  UST  ADMINISTRATIVE AREA",T10000006079,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH RD,SAN RAFAEL,38.0205379,-122.5249319
"NIKE BATTERY 93, SF (J09CA094400) - AOI 8  RADAR TOWER UST S-418",T10000006080,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH RD,SAN RAFAEL,38.02538923,-122.51931
"NIKE BATTERY 93, SF (J09CA094400) - AOI 9  S-213  ENLISTED MEN’S BARRACKS",T10000006081,MILITARY CLEANUP SITE,OPEN - ELIGIBLE FOR CLOSURE,290 SMITH RANCH RD.,SAN RAFAEL,38.02194093,-122.5208335
"NIKE BATTERY 93, SF (J09CA094400) - NIKE BATTERY 93, SF - PARENT FACILITY",T0607549097,MILITARY CLEANUP SITE,OPEN - ELIGIBLE FOR CLOSURE,SMITH RANCH ROAD,SAN RAFAEL,38.021236,-122.522705
NORTH ISLAND NAVAL AIR STATION (NAS) (MMRP) - OU-8 FORMER MUNITIONS OPERATING AREA - SWMU 133 (ACTIVE SMALL ARMS RANGE) UXO SITE 00141,DOD100357000,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.68847325,-117.2114396
NORTH ISLAND NAVAL AIR STATION (NAS) (MMRP) - OU-8 FORMER MUNITIONS OPERATING AREA - SWMU 8 (WEAPONS CENTER BOMBING RANGE),DOD100357100,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.68878929,-117.2236383
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 1215,T0608107631,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.69786928,-117.2176375
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 1330,T0607302112,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.71232626,-117.1901965
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 1456,T0607302102,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.69832148,-117.2064769
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 1456-2,T0607302334,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.69763283,-117.2057689
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 1460 SITE,T0607301487,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,HANGAR P-528 NAS NORTH ISLAND,SAN DIEGO,32.70100545,-117.2072768
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 1474,T0607302061,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70499548,-117.2083939
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 334,T0608102445,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.7078482,-117.1929406
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 335-3,T0607302059,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.7097521,-117.2045689
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 348,T0607301812,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.71311716,-117.2009439
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 426,T0608167005,MILITARY UST SITE,COMPLETED - CASE CLOSED,NONE NAS NORTH ISLAND,SAN DIEGO,32.7094456,-117.216736
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 426,T0608106517,MILITARY UST SITE,COMPLETED - CASE CLOSED,NONE NAS NORTH ISLAND,SAN DIEGO,32.70879624,-117.2170125
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 454,T0607399233,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.71054083,-117.2039338
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 472,T0608192642,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 472,SAN DIEGO,32.6991667,-117.2152778
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 484 - NEX GAS STATION,T0607302342,MILITARY UST SITE,OPEN - SITE ASSESSMENT,NAS NORTH ISLAND,SAN DIEGO,32.7011478,-117.1826352
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 489,T0607301618,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70006174,-117.2033939
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 513,T10000005616,MILITARY UST SITE,OPEN - SITE ASSESSMENT,BLDG 513,SAN DIEGO,32.70468881,-117.19709
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 588 (UST 946 & 947),T0607302105,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 588,SAN DIEGO,32.70886656,-117.1896939
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 607 PWC,T0607301539,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 607 PWC,SAN DIEGO,32.70661475,-117.1918689
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 650-1,T0607301813,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.69894849,-117.1874439
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 653,T0608123059,MILITARY UST SITE,COMPLETED - CASE CLOSED,NONE NAS NORTH ISLAND,SAN DIEGO,32.70479617,-117.1885347
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 678,T0608141435,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 678,SAN DIEGO,32.6999163,-117.1860793
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 739/743 UST,T0607301540,MILITARY UST SITE,OPEN - SITE ASSESSMENT,NAS NORTH ISLAND,SAN DIEGO,32.69283218,-117.2210312
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 802 PWC,T0607301785,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 802,SAN DIEGO,32.71066295,-117.2040189
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 865,T0607300917,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 865,SAN DIEGO,32.70433765,-117.1880689
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG 962,T0608111540,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70990316,-117.2139688
NORTH ISLAND NAVAL AIR STATION (NAS) - BLDG T 105 & 982,T10000005614,MILITARY UST SITE,OPEN - SITE ASSESSMENT,BLDG T 105 & 982,SAN DIEGO,32.70578217,-117.1977381
NORTH ISLAND NAVAL AIR STATION (NAS) - CIRCULAR RUNWAY,T0608107066,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.69726017,-117.2173741
NORTH ISLAND NAVAL AIR STATION (NAS) - FUEL FARM,T0608132077,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70917892,-117.2161719
NORTH ISLAND NAVAL AIR STATION (NAS) - FUEL FARM - TANK 848,T0608191001,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.68808724,-117.2220871
NORTH ISLAND NAVAL AIR STATION (NAS) - FUEL FARM - TANK 963,T0608153223,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70998489,-117.2144012
NORTH ISLAND NAVAL AIR STATION (NAS) - FUEL FARM - TANK 964,T0608165007,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70477651,-117.21985
NORTH ISLAND NAVAL AIR STATION (NAS) - FUEL FARM - TANK 968,T0608153971,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70992312,-117.2141974
NORTH ISLAND NAVAL AIR STATION (NAS) - FUEL FARM - TANK 969,T0608194318,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70979958,-117.2143393
NORTH ISLAND NAVAL AIR STATION (NAS) - FUEL FARM - TANK 970,T0608199779,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70936719,-117.2151622
NORTH ISLAND NAVAL AIR STATION (NAS) - HOT SITE #1,T06019708151,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,NAS NORTH ISLAND,SAN DIEGO,32.70530493,-117.2159618
"NORTH ISLAND NAVAL AIR STATION (NAS) - IR SITE 7, UST BLDG 1290",T0607300450,MILITARY UST SITE,OPEN - SITE ASSESSMENT,BLDG 1290 NAS NORTH ISLAND,SAN DIEGO,32.69394502,-117.2134137
"NORTH ISLAND NAVAL AIR STATION (NAS) - NASNI, NADEP, BLDG 381, UST 997",T0607302082,MILITARY UST SITE,OPEN - SITE ASSESSMENT,BLDG 381 NAS NORTH ISLAND,SAN DIEGO,32.70754172,-117.1913981
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AIR REWORK FACILITY - UST BLDG 194,T0607300029,MILITARY UST SITE,OPEN - SITE ASSESSMENT,BLDG 194,SAN DIEGO,32.70729068,-117.191788
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AIR STATION NORTH ISLAND - P750 ROTARY HANGER,T10000004675,MILITARY UST SITE,OPEN - SITE ASSESSMENT,0 ROE ROAD,SAN DIEGO,32.71077548,-117.2037283
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP),T0608156620,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG PS 46,SAN DIEGO,32.70158326,-117.1975994
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP),T0608112781,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG PS 46,SAN DIEGO,32.70136659,-117.1981144
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP),T0608189166,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG PS 46,SAN DIEGO,32.70151104,-117.1979427
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP),T0608144019,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG PS 46,SAN DIEGO,32.70122213,-117.1978569
"NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) (UST 1014-1016), BLDG 379",T0607301740,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,BLDG 379 NAS NORTH ISLAND,SAN DIEGO,32.70653062,-117.1953249
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - BLDG 379,T0608162603,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 379,SAN DIEGO,32.70136659,-117.1980286
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - BLDG 391,T0608197889,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 391,SAN DIEGO,32.70129436,-117.1978569
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - BLDG 44,T0608126386,MILITARY UST SITE,COMPLETED - CASE CLOSED,NAS NORTH ISLAND,SAN DIEGO,32.70516679,-117.1918592
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - BLDG 466,T0608151640,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 466,SAN DIEGO,32.70122213,-117.1980286
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDG 1023,T0608177162,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 1023,SAN DIEGO,32.70114991,-117.1981144
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDG 1024,T0608129046,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 1024,SAN DIEGO,32.70187217,-117.1980286
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDG 1051,T0608133375,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 1051,SAN DIEGO,32.70143881,-117.1977711
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDG 250-2,T0608173490,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 250,SAN DIEGO,32.70158326,-117.1980286
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDG 379,T0608113457,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 379,SAN DIEGO,32.70122213,-117.1975994
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDG 475,T0608105980,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 475,SAN DIEGO,32.70129436,-117.1982002
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDG 477,T0608143581,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 477,SAN DIEGO,32.70151104,-117.1977711
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDG 997,T0608121831,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 997,SAN DIEGO,32.70179994,-117.1978569
NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP) - UST BLDGS  1015/1016,T0608158744,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDGS 1015/1016,SAN DIEGO,32.70158326,-117.1979427
"NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP), UST BLDG 379-1",T0607301739,MILITARY UST SITE,OPEN - SITE ASSESSMENT,BLDG 379-1 NAS NORTH ISLAND,SAN DIEGO,32.70660284,-117.1953678
"NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP), UST BLDG 391 (USTS 1023 AND 1024)",T0607300355,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,BLDG 391 NAS NORTH ISLAND,SAN DIEGO,32.7059769,-117.1955824
"NORTH ISLAND NAVAL AIR STATION (NAS) - NAVAL AVIATION DEPOT (NADEP), UST BLDG 66",T0607302106,MILITARY UST SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,BLDG 66 NAS NORTH ISLAND,SAN DIEGO,32.70761568,-117.1916164
NORTH ISLAND NAVAL AIR STATION (NAS) - OLD SPANISH BIGHT LANDFILL,L10009778264,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"NAVAL AIR STATION (NAS) NORTH ISLAND, SITE 2",SAN DIEGO,32.7039,-117.19222
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 1,DOD100355500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 (BLDG:100) READ ROAD,SAN DIEGO,32.68772033,-117.213065
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 10,DOD100338500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71013263,-117.1901321
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 11,DOD100338600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.70963612,-117.1905077
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 12,DOD100338700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.7087424,-117.1903896
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 13,DOD100340000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.70751464,-117.190851
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 14,DOD100340100,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.70693687,-117.1906686
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 15,DOD100340200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.70663895,-117.1906793
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 16,DOD100352000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.68705559,-117.1981788
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 2,DOD100356900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.68803983,-117.2129631
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 3,DOD100358900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.69609391,-117.2271466
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 4,DOD100340300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.70826034,-117.2195452
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 5,DOD100341600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71341649,-117.2097391
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 6,DOD100341700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71394211,-117.2069657
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 7,DOD100341800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71481231,-117.1994662
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 8,DOD100341900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71481321,-117.1966499
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-1 SHORELINE SEDIMENTS - OUTFALL 9,DOD100343200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71093606,-117.1900678
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-10 DRMO COMPLEX - SWMU 10 (DEFENSE REUTILIZATION AND MARKETING OFFICE),DOD100343300,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70660284,-117.2186494
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-10 DRMO COMPLEX - SWMU 134 (SOUTH SLAG AREA),DOD100343400,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70774485,-117.2197491
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-10 DRMO COMPLEX - SWMU 135 (NORTH SLAG AREA),DOD100343500,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70842643,-117.2188801
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-10 DRMO COMPLEX - SWMU 75 (BUILDING 80 SMELTER),DOD100325800,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.707957,-117.2182417
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - AOC 2 (TEMPORARY DRUM STORAGE AREA),DOD100335700,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70221524,-117.2021484
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 11 (INDUSTRIAL WASTE TREATMENT BEDS),DOD100325900,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70104157,-117.202937
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 13 (INFLUENT PUMPING STATION),DOD100326000,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70048181,-117.2021109
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 14 (REACTOR 1),DOD100326100,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70021998,-117.2021538
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 15 (REACTOR 2),DOD100327400,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.7001929,-117.202186
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 16 (REACTOR 3),DOD100327500,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70036444,-117.2025347
